,mean,sd
641,-2.446125,0.60387206
642,-3.049685,0.36231613
643,-2.6218429,0.7991838
644,-2.0887687,0.9080642
645,-0.6871066,0.51156086
646,-1.0332721,0.76585
647,-2.8759675,0.43882954
648,-2.8142974,0.39663306
649,-1.7789863,0.91754395
650,-1.6426573,0.9008303
651,-1.2532977,0.7764762
652,-0.82995653,0.8628619
653,-1.0256659,0.53017837
654,-2.348476,0.9037248
655,-1.1120535,1.0374728
656,-2.8340216,0.37568805
657,-2.015968,0.7096088
658,-2.6300378,1.0459011
659,-3.0216186,0.49926433
660,-2.7566617,0.60532147
661,-2.7093978,0.43227622
662,-1.5671048,0.598612
663,-1.1232057,0.72140944
664,-0.40181395,0.7236958
665,-3.296714,0.4633532
666,-1.8515525,0.7343379
667,-1.2613192,0.8985605
668,-2.764666,1.514954
669,-2.3559158,0.41985962
670,-2.3987207,0.3336208
671,-0.9207668,0.675237
672,-1.5914834,0.6220036
673,-2.7740207,0.33557194
674,-3.5690947,0.42610717
675,-1.9205703,0.5459992
676,-3.072505,0.44704527
677,-0.46129513,0.70640415
678,-3.0833051,0.45710337
679,-1.4717983,0.854226
680,-0.8196628,0.7095225
681,-3.992547,0.7370212
682,-0.9603933,0.7702711
683,-0.92693245,0.70759314
684,-0.8784124,0.6339668
685,-3.1160126,0.40299907
686,-2.6954343,0.7721135
687,-3.1848547,0.50168747
688,-3.2523458,0.37754664
689,-3.4677055,0.44804293
690,-0.61608934,0.5735584
691,-3.190875,0.50750864
692,-4.1848617,0.5930219
693,-1.4864659,0.8073626
694,-0.19626556,0.64014834
695,-0.71980643,0.6262057
696,-0.9901758,0.9193817
697,-0.52813894,0.6044801
698,-3.084817,0.35994077
699,-2.2685215,0.3530378
700,-0.35962826,0.5499184
701,-0.40503994,0.88806707
702,-3.7915757,0.52548194
703,-3.1174698,0.3935368
704,-0.92710227,0.6410112
705,-2.8144011,0.4007413
706,-2.8840318,0.5067104
707,-1.9068826,0.77422154
708,-0.78601855,0.5346654
709,-1.1306548,0.66324437
710,-1.6199121,0.575047
711,-2.529134,0.4452295
712,-0.6985115,0.6262492
713,-3.2504296,0.44536167
714,-0.87975585,0.7979263
715,-1.7571465,0.8155776
716,-1.3299309,0.5929925
717,-2.7830436,0.3604392
718,-2.3053565,0.48337796
719,-3.0475233,0.41256586
720,-2.368972,0.4372591
721,-1.6548587,0.6472495
722,-1.8984635,0.86262816
723,-1.4587452,0.7677117
724,-1.7727526,0.7801073
725,-2.7293966,0.3323533
726,-2.7597413,0.36989796
727,-2.5828032,0.6840171
728,-0.8166635,0.6765242
729,-1.3550436,1.196528
730,-0.9776233,0.62344944
731,-0.89162725,0.78148264
732,-2.7974186,0.46541455
733,-1.1232004,0.767437
734,-3.3497672,0.41772506
735,-2.4875207,0.3750714
736,-1.392723,0.78781915
737,-1.1336071,0.89312047
738,-0.68034476,0.74671805
739,-0.9131682,0.74056107
740,-2.1347926,0.7146461
741,-0.1999045,0.55545115
742,-1.602846,0.77400196
743,-1.078719,0.62508684
744,-0.27988112,0.70557106
745,-3.0140455,0.8674748
746,-2.4900372,0.29389545
747,-1.5012764,0.85809153
748,-2.92904,0.43591
749,-1.6747037,0.9749599
750,-0.5603821,0.56217086
751,-2.7976322,0.39528134
752,-1.2561216,0.6705179
753,-2.2184954,0.59143025
754,-1.6191201,0.7451122
755,-2.0187128,0.65909815
756,-0.8532672,0.7348384
757,-2.8345382,0.56543994
758,-1.9211811,0.35501775
759,-0.8742367,0.56628627
760,-3.0722692,1.1768748
761,-1.1451551,0.8519758
762,-2.3196547,0.6078828
763,-1.2378275,0.78426677
764,-2.9832947,0.41903356
765,-1.1343312,0.71737546
