neuron,cohens_d
0,1.2260316610336304
1,1.0791571140289307
2,1.266309142112732
3,0.5272756218910217
4,-0.8567704558372498
5,2.028740406036377
6,0.9243675470352173
7,1.177592158317566
8,1.552701473236084
9,-0.18230536580085754
10,-0.9074634313583374
11,-0.47455278038978577
12,0.1207449808716774
13,1.1123603582382202
14,0.1348770409822464
15,0.8794896006584167
16,0.30436477065086365
17,1.4089746475219727
18,-0.523718535900116
19,1.1693217754364014
20,-0.07271560281515121
21,-0.4007629156112671
22,1.2285351753234863
23,0.04185422509908676
24,0.7858726382255554
25,0.8885396718978882
26,1.1345393657684326
27,-1.6881152391433716
28,1.1565037965774536
29,-0.3461117744445801
30,-1.2369239330291748
31,0.7756996154785156
32,0.3955309987068176
33,0.1802074909210205
34,-0.89366614818573
35,1.6141505241394043
36,-0.03049067221581936
37,1.0668152570724487
38,2.1342010498046875
39,1.6691441535949707
40,2.1585137844085693
41,1.1094166040420532
42,0.7001860737800598
43,1.024776816368103
44,1.970839023590088
45,1.4989676475524902
46,-1.5177942514419556
47,0.910315215587616
48,1.1369675397872925
49,0.9327039122581482
50,2.8810441493988037
51,0.7474377751350403
52,-1.9598554372787476
53,0.29520267248153687
54,0.5007941722869873
55,0.7867790460586548
56,-0.3994179368019104
57,0.9572522640228271
58,0.5789454579353333
59,1.4924824237823486
60,0.5329882502555847
61,1.1897062063217163
62,-0.07000875473022461
63,0.1518971025943756
64,0.008717660792171955
65,0.1361190676689148
66,2.1745553016662598
67,0.6747636795043945
68,1.822518229484558
69,-1.9700229167938232
70,-0.141783207654953
71,-0.24460618197917938
72,0.6189246773719788
73,0.9160720109939575
74,-0.025961261242628098
75,0.4751172959804535
76,1.121224045753479
77,-0.38100460171699524
78,1.3326644897460938
79,-1.3286080360412598
80,-0.998991072177887
81,1.4365427494049072
82,0.5233421325683594
83,0.5070890784263611
84,0.49575042724609375
85,2.005654811859131
86,-0.8044560551643372
87,-0.20359477400779724
88,-0.7539057731628418
89,-0.5164692997932434
90,0.534961998462677
91,0.8205666542053223
92,-0.6444886922836304
93,1.0889543294906616
94,1.0776559114456177
95,0.8268308043479919
96,-0.00939931534230709
97,0.7278658151626587
98,0.9740527868270874
99,1.3763306140899658
100,1.338223934173584
101,-1.5987591743469238
102,1.0458486080169678
103,2.040175437927246
104,0.32970157265663147
105,1.0459516048431396
106,1.1151536703109741
107,-0.7842016220092773
108,-1.0255132913589478
109,-0.57561856508255
110,1.1808676719665527
111,1.20455801486969
112,0.7212835550308228
113,0.9810112118721008
114,1.5988835096359253
115,0.3929613530635834
116,-2.731560707092285
117,0.40196847915649414
118,0.9831788539886475
119,0.7169894576072693
120,1.1629518270492554
121,1.0329431295394897
122,1.1264673471450806
123,1.2178878784179688
124,1.1931124925613403
125,1.0640159845352173
126,0.09974633902311325
127,1.1314637660980225
128,-1.5686115026474
129,-1.037421703338623
130,0.26041582226753235
131,-0.5034510493278503
132,0.9771499633789062
133,2.2314248085021973
134,0.7584561705589294
135,0.025811800733208656
136,-1.1468029022216797
137,1.061511516571045
138,0.7463096380233765
139,0.7048899531364441
140,0.5384018421173096
141,-0.8277824521064758
142,-1.0820766687393188
143,0.4001646637916565
144,0.8800424933433533
145,1.319901943206787
146,1.0339267253875732
147,1.7237699031829834
148,1.094402551651001
149,1.2470120191574097
150,-1.9396591186523438
151,0.8394200801849365
152,1.2606332302093506
153,0.2467721849679947
154,0.7648512125015259
155,-0.03157585859298706
156,0.5114595890045166
157,0.5181224942207336
158,1.2515441179275513
159,0.6576513051986694
160,1.7902506589889526
161,-0.49885571002960205
162,0.7426436543464661
163,0.9802869558334351
164,0.8657218217849731
165,1.7064964771270752
166,-1.0579848289489746
167,0.5657269954681396
168,1.1232249736785889
169,0.6656541228294373
170,0.15781578421592712
171,-0.7615616321563721
172,0.18372245132923126
173,-1.4273756742477417
174,1.459333062171936
175,-0.4466956555843353
176,0.49184727668762207
177,2.0736567974090576
178,0.6441473960876465
179,-1.0484490394592285
180,0.9526563882827759
181,-0.3602139353752136
182,-0.9238513708114624
183,2.2973456382751465
184,0.9404981732368469
