neuron_id,activation_count
558,6.0
559,2.0
560,0.0
561,0.0
562,5667.0
563,1279.0
564,0.0
565,1.0
566,0.0
567,0.0
568,1648.0
569,0.0
570,138.0
571,0.0
572,0.0
573,0.0
574,16.0
575,173.0
576,40.0
577,0.0
578,598.0
579,3.0
580,46.0
581,0.0
582,5158.0
583,0.0
584,0.0
585,0.0
586,0.0
587,1.0
588,79.0
589,603.0
590,68.0
591,0.0
592,7.0
593,0.0
594,0.0
595,0.0
596,8966.0
597,1.0
598,0.0
599,0.0
600,0.0
601,0.0
602,11063.0
603,0.0
604,0.0
605,0.0
606,27215.0
607,3.0
608,545.0
609,1.0
610,7.0
611,0.0
612,0.0
613,0.0
614,126.0
615,371.0
616,0.0
617,2710.0
618,0.0
619,0.0
620,262.0
621,0.0
622,0.0
623,0.0
624,20967.0
625,0.0
626,129.0
627,0.0
628,4590.0
629,0.0
630,0.0
631,0.0
632,86.0
633,0.0
634,0.0
635,0.0
636,27965.0
637,0.0
638,2.0
639,0.0
640,0.0
641,0.0
642,1.0
643,71.0
644,0.0
645,0.0
646,116.0
647,0.0
648,220.0
649,29.0
650,0.0
651,20182.0
652,0.0
653,9092.0
654,1.0
655,0.0
656,158.0
657,14.0
658,0.0
659,21055.0
660,5.0
661,17872.0
662,0.0
663,0.0
664,1.0
665,5.0
666,0.0
667,2.0
668,17882.0
669,0.0
670,1345.0
671,0.0
672,4.0
673,3.0
674,3.0
675,0.0
676,0.0
677,0.0
678,0.0
679,14785.0
680,1.0
681,1.0
682,4.0
683,524.0
684,0.0
685,1.0
686,0.0
687,0.0
688,0.0
689,82.0
690,69.0
691,0.0
692,0.0
693,11.0
694,0.0
695,0.0
696,0.0
697,5646.0
698,1.0
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,244.0
707,49.0
708,2963.0
709,1.0
710,27.0
711,146.0
712,1.0
713,202.0
714,1.0
715,18404.0
716,0.0
717,0.0
718,2.0
719,12.0
720,0.0
721,2.0
722,0.0
723,0.0
724,42.0
725,0.0
726,1.0
727,0.0
728,1.0
729,0.0
730,0.0
731,0.0
732,2.0
733,0.0
734,0.0
735,0.0
736,4.0
737,0.0
738,0.0
739,349.0
740,659.0
741,14.0
742,30132.0
743,43.0
744,0.0
745,0.0
746,0.0
747,425.0
748,0.0
749,0.0
750,0.0
751,0.0
752,251.0
753,0.0
754,0.0
755,11.0
756,2.0
757,6204.0
758,7.0
759,1.0
760,10.0
761,0.0
762,2303.0
763,3246.0
764,0.0
765,11.0
766,4528.0
767,5.0
768,0.0
769,20354.0
770,6.0
771,0.0
772,4347.0
773,0.0
774,0.0
775,1.0
776,425.0
777,1.0
778,10057.0
779,51750.0
780,0.0
781,0.0
782,0.0
783,1.0
784,12829.0
785,0.0
786,0.0
787,5799.0
788,0.0
789,0.0
790,2.0
791,0.0
792,0.0
793,0.0
794,0.0
795,1.0
796,0.0
797,374.0
798,554.0
799,0.0
800,0.0
801,0.0
802,0.0
803,5482.0
804,0.0
805,0.0
806,32653.0
807,1.0
808,0.0
809,13.0
810,0.0
811,37.0
812,3.0
813,1.0
814,24540.0
815,0.0
816,3184.0
817,0.0
818,21118.0
819,2660.0
820,82.0
821,0.0
822,30.0
823,173.0
824,3.0
825,0.0
826,5.0
827,0.0
828,8596.0
829,0.0
