neuron,mean,sd
515,-0.5161747,0.2763021
516,-0.53472847,0.15956804
517,-0.5294421,0.2763557
518,-0.6126051,0.34431794
519,-0.7126812,0.49554256
520,-0.45821244,0.14355518
521,-0.6086207,0.39516428
522,-0.8650736,0.5306242
523,-0.51407933,0.33562848
524,-0.47978038,0.31832954
525,-0.46199057,0.22057185
526,-0.5123209,0.14523412
527,-0.4595802,0.14282201
528,-0.4842466,0.1548418
529,-0.58193916,0.41769534
530,-0.49039504,0.1587951
531,-0.74054754,0.47901976
532,-0.60774094,0.3659258
533,-0.45912644,0.2137306
534,-0.56833255,0.34443998
535,-0.74287844,0.44704562
536,-0.67231816,0.41443557
537,-0.4601008,0.15107882
538,-0.9161388,0.5450326
539,-0.7151678,0.3821323
540,-0.5138897,0.16642058
541,-0.49331903,0.14300351
542,-0.51212287,0.15946157
543,-0.47466,0.30598122
544,-0.47653854,0.34796253
545,-0.53205687,0.16333465
546,-0.74712986,0.46015498
547,-0.5233999,0.18015642
548,-0.38440442,0.12743314
549,-1.1820978,0.626568
550,-0.52999943,0.35638392
551,-0.5527811,0.18430835
552,-0.46091416,0.15559675
553,-0.4788152,0.18044096
554,-0.4453606,0.18591462
555,-0.32805753,0.22165899
556,-0.50323933,0.2820244
557,-0.4841348,0.16124061
558,-0.61747026,0.39658955
559,-0.5089461,0.16173206
560,-0.63420963,0.3642952
561,-0.8172049,0.45362663
562,-0.47030008,0.1789503
563,-0.47017413,0.17047046
564,-0.465271,0.13812491
565,-0.46584228,0.1490353
566,-0.46072322,0.17088142
567,-0.42248613,0.1496828
568,-0.45503026,0.16622943
569,-0.39604035,0.26494703
570,-0.36702165,0.16085996
571,-0.51372916,0.15086696
572,-0.64047676,0.33249316
573,-0.5603934,0.35209525
574,-0.43743142,0.16035481
575,-0.4602076,0.18332459
576,-0.6379722,0.3283263
577,-0.51961005,0.36329675
578,-0.47002602,0.15689898
579,-0.47889215,0.18768921
580,-0.70067996,0.3896224
581,-0.3158787,0.19837135
582,-0.40453124,0.14172852
