,cohens_d
0,-0.8577182623590465
1,-0.978157580225796
2,-0.9603864059622166
3,-0.23466824433992914
4,1.1652825512228033
5,-0.834246852686401
6,-0.26040052125446994
7,-1.7035934837403433
8,-0.29400647148116016
9,-1.0329330723086148
10,-1.0877893541094474
11,-1.3241087392509732
12,-0.9338015350573651
13,-0.6618435015936024
14,0.3309156300323865
15,-0.055541283584585405
16,-1.1119548828614532
17,-1.0579114497081838
18,-0.37839557019953995
19,-1.3272372978420834
20,-0.6236882227501358
21,-0.7097338823231103
22,-0.6028302126855175
23,-0.7859970417779407
24,-0.5071876327687489
25,-0.673683139511722
26,-0.8863299988482426
27,-0.8659197200189299
28,-0.26150816532993404
29,0.29020675118661826
30,0.10127192989820002
31,-0.6185375235939624
32,-0.2956955687436208
33,0.5319647648475054
34,-0.42373453264076943
35,-0.21506565368062225
36,-0.31370474902165096
37,-0.374637000442908
38,0.15689753971936396
39,-1.7214843984189245
40,-1.8755238484556664
41,-0.20392282252097557
42,-0.07848900682273591
43,-0.1687732951054539
44,0.8625328976964217
45,-1.1685864077813783
46,-0.6150179997627213
47,-0.4807824104191006
48,-0.534405505310496
49,-0.68398753541544
50,-1.8825388163073817
51,-1.347653769460522
52,-0.728237594189479
53,0.2587501371006937
54,-0.2649483311486432
55,-0.033425647324924194
56,-0.7142606157409063
57,-0.47736819135530945
58,0.13425880617578148
59,-1.8913088240858522
60,-1.420147242994752
61,-0.6751929237480916
62,-0.04711620910168802
63,-0.5704460762211085
64,-0.9980551899879224
65,-1.0950106165094655
66,-0.9640959663783907
67,-0.40364800389448835
68,0.15361259795614401
69,-0.5099555667475567
70,0.7188393357767068
71,-0.7130682738808201
72,-0.31391679391071514
73,-0.6690737762835337
74,-0.5693856422819634
75,-0.6790384963926974
76,-0.32942471496994136
77,-0.9876952932530634
78,-0.0553869485430572
79,-0.39748433036692277
80,-0.49440102419217463
81,-0.12502137148488413
82,-1.2036158284737122
83,-0.38270969602609417
84,-0.6263419729636691
85,0.5466179427753978
86,-0.0166498683730403
87,-1.0811879246799474
88,-0.10217681465941496
89,-0.7893817791338966
90,-1.5564543064066814
91,0.49070672275712124
92,-1.897311462631908
93,-1.4382665745697056
94,-1.8320497198941572
95,-0.34799031194260327
96,-1.0663666358269162
97,0.72432073413678
98,-0.7912651475585537
99,-0.811202330428735
100,-0.2844434497041319
101,0.3274836701361665
102,0.052206886676741164
103,-1.7997368620491794
104,0.6852846864351129
105,-0.29367801360086493
106,-1.6040203140154135
107,0.4057168319538593
108,-1.282784123585243
109,0.17729358278811636
110,-1.0325400542338694
111,-0.9143445533327133
112,-2.5650797855943703
113,0.1492469740206673
114,-0.7388995680940591
115,0.1769677999988987
116,-0.811944300539228
117,0.18434430046207684
118,-0.4047075388126775
119,-0.5479287253908981
120,-1.729650915029711
121,-0.4871235511880736
122,0.4199646917933328
123,-0.6303821008654326
124,-0.7231228130931198
125,0.23748478697994327
126,0.06339245000512143
127,1.003395770081168
128,-0.6118183228956071
129,-1.5409214098264494
130,-0.6461191312656064
131,-0.2150165441802017
132,-0.6058194740605901
133,0.5261397768378919
134,-0.8466963867270996
135,-0.4479253068399201
136,0.17849706056478196
137,-0.09041050059454804
138,-0.9190199735122883
139,-0.21386658235584616
140,-1.5157906575379272
141,-0.5892890764750306
142,-0.9772652899643678
143,-0.8428292429675621
144,0.08156169658504288
145,-0.9127958149530281
146,-0.746482621638962
147,-0.14633417601383555
148,0.6814090684758924
149,-0.7903241942217052
150,-0.8558006817636474
151,-0.4561057634255653
152,-1.4454020641724357
153,-0.42740783298083296
154,-1.4876286405321932
155,-0.7766179721714589
156,-1.2837213019507776
157,-0.11965384563029623
158,0.7103975027753361
159,-1.0014783075439855
160,-1.562114493668644
161,-0.8188991462606298
162,-0.10303300577561837
163,0.05447713322967543
164,-0.47278814417222026
165,1.5499782802056448
166,0.026085330413798607
167,-0.793824335608838
168,-0.24660007113676397
169,0.6127320593033895
170,-0.12418150882530933
171,-1.8807219711041554
172,-0.6292684290729262
173,-1.0394103927833431
174,-2.3772671101787455
175,0.06896493490273128
176,0.012842061822389204
177,0.10966493355017821
178,-0.0036933842851632694
179,-0.7800286155524047
180,0.8781091418578586
181,-0.8410420614542209
182,-1.108166437423409
183,-1.2395599426321404
184,-0.47147588947071484
185,0.21433491415952394
186,-0.3040531266005477
187,-1.4305282727406823
188,-1.9712761832842685
189,1.1798543663427419
190,-0.41840232836084096
191,-1.4303105023730678
192,0.9777164728145221
193,0.3076901147374523
194,-0.2956400527087842
195,0.6989599547090414
196,-0.12805699873045154
197,-0.15976766463205164
198,-0.8173712251793318
199,-0.37599078469931946
200,-1.1491748630680592
201,0.42093792936946856
202,-0.924493279215281
203,0.3589449164874017
204,-0.6953978826813891
205,-0.14136226364535107
206,0.46969088479686005
207,0.15858766653680095
208,-0.8812255969361567
209,0.4042103368553818
210,-1.2813971473551073
211,-0.9594209141844311
212,0.19294794943229227
213,-0.8561341682883195
214,0.6135678898498691
215,-0.16534041691173143
216,1.3816613224822871
217,-0.6697899923922646
218,0.6439337949404542
219,-0.02338347217224124
220,-0.5453045122661655
221,-1.4403742316009283
222,-0.4188766465796379
223,-1.5314979098165447
224,-1.1363381981324465
225,-0.48956237572631767
226,0.540398937122583
227,-0.4269051405293951
228,-1.2949409015921831
229,-0.12119578535476498
230,-0.020561150679611458
231,-0.5262659194152485
232,0.3240830452262974
233,-0.045935014212798324
234,-0.09955127888318956
235,-1.6608462774407582
236,-0.161975427087893
237,-1.0403903710848805
238,-0.12232897823647783
239,-0.801516698428502
240,-0.30288972943637416
241,-0.046965340949375774
242,-0.2652513923481607
243,-1.230670896733007
244,-1.075179429858764
245,0.2661708159964647
246,-0.23343962323995113
247,-1.0401880120414588
248,0.21506056199984672
249,-1.4205667776096806
250,0.17138457442410812
251,-1.1899542415849254
252,-0.6334360696994473
253,0.7522738446251894
254,1.0174677412799094
255,-0.5676006068259023
256,-1.1742127248914218
257,-1.273921921983289
258,0.16525946416743725
259,-0.958437528145522
260,-1.2212830681493907
261,-0.7614004113754449
262,-0.5453032544093374
263,0.8036915137948879
264,-1.2065581059325097
265,-0.2674939165306547
266,-0.9361968158788415
267,-0.9868271583972839
268,-0.0530949791895028
269,-0.26637777709616445
270,-0.7946517338308071
271,0.10081991788469838
272,-0.2658164572831249
273,-1.2738333274846327
274,0.17487501860886118
275,-0.28919162257320197
276,-0.3517693458148904
277,-0.6699254408875639
278,-0.31541313533915255
279,-0.9670531767593815
280,-1.5565168132256042
281,-0.16564133823184765
282,0.42071717831093913
283,-1.3811278358004342
284,-0.7751979688183847
285,-0.3823834754290881
286,0.5053251086577569
287,-0.5250428607052481
288,-0.1513864920245815
289,-1.1967930312256165
290,-1.2165312425235069
291,-1.3904616002220211
292,-0.7470443602493256
293,-0.48326242866562913
294,0.14356040157942812
295,-0.5504251905096231
296,-0.6602671415406757
297,-0.7760018802538869
298,-0.6061964844756155
299,-0.550164286123426
300,0.4128233737731144
301,-0.09256120893274455
302,-0.7506836744327147
303,-0.09320398562528469
304,-0.30863378540033565
305,-0.5965253560793777
306,-1.2404002671754633
307,-0.4398554490549295
308,-0.7260061894980924
309,-0.5864725253381885
310,-0.20564077509848533
311,-0.6881955640497414
312,0.10668999353598775
313,-0.3013111724175331
314,-0.5991579145502888
315,-1.1579680364657003
316,-0.38321824758534007
317,-1.8814440393672804
318,-0.35146276613083005
319,-1.3486315245923617
320,0.9538042347728602
321,-1.119484969166977
322,-0.6756815390520127
323,0.8741600968406829
324,-0.15672914963915796
325,0.28361001520190626
326,0.4374319556398124
327,-0.3897680691415124
328,-0.31055437284588994
329,-1.4484939676173694
330,0.18216681174150504
331,-1.5495781563417539
332,-0.641914673417987
333,-0.6098545130578574
334,-1.8707197336471597
