,mean,sd
215,-1.6648088,0.52091223
216,-0.81904525,0.40625197
217,-1.5314138,0.65261954
218,-0.4777197,0.5570733
219,-0.44183478,0.34406152
220,-1.1561716,0.59479475
221,0.21777926,0.28237638
222,-1.3759757,0.53117746
223,-0.86707336,0.46972233
224,-0.7323466,0.390469
225,-1.0074742,0.60616666
226,-1.1905535,0.5257794
227,-0.17901392,0.38321447
228,-1.0643288,0.5280134
229,-1.2317344,0.4372423
230,-1.2149328,0.5126283
231,-0.55247104,0.44296628
232,-1.268854,0.6377918
233,-1.2024845,0.4477926
234,-0.39581797,0.56006414
235,-0.7290644,0.5199911
236,-1.331175,0.5881182
237,-0.8763533,0.4594419
238,-1.408323,0.5837029
239,-1.3377844,0.6026448
240,-0.67250204,0.45946664
241,-1.3578634,0.44392908
242,-0.75626063,0.56389624
243,-0.84006786,0.48230243
244,-1.1358514,0.5290678
245,-1.0262495,0.5003796
246,-0.755929,0.4506452
247,-0.48859206,0.39981705
248,-0.81736314,0.43287835
249,-1.0775124,0.53790694
250,-0.21468765,0.37903783
251,-0.1857815,0.42487234
252,-1.2013484,0.53902584
253,-0.84190845,0.5387779
254,-0.58992296,0.45176005
255,0.08101317,0.37492186
256,-0.061951485,0.77559906
257,-0.951164,0.4965759
258,-1.0554713,0.39555258
259,-0.638795,0.43640965
260,-0.72074103,0.5686946
261,-0.85006607,0.44859564
262,-1.3972601,0.5776049
263,-0.7921853,0.3788334
264,-0.7950625,0.437808
265,-0.75075847,0.68395364
266,-1.1667405,0.5871794
267,-0.71689767,0.35736725
268,-1.1810993,0.5052114
269,-0.64078265,0.33493906
270,-1.1617974,0.51109356
271,-1.5513427,0.5801051
272,-0.7727173,0.32788664
273,-1.7974226,0.6911971
274,-1.4382492,0.5476742
275,-0.35986346,0.54892325
276,-1.1303834,0.407624
277,-1.1361284,0.48051175
278,-0.4947302,0.4667981
279,-0.77201426,0.40374136
280,-0.8881972,0.45379508
281,-0.3606881,0.85166305
282,-1.4536045,0.46664006
283,0.09792311,0.30311298
284,-0.36715433,0.4586454
285,-0.5420745,0.4375592
286,-0.39566544,0.49867198
287,-0.4302856,0.59896994
288,-1.2171296,0.41621286
289,-0.8440537,0.5202437
290,-0.3139078,0.4157039
291,-0.9237013,0.5000334
292,-1.0404576,0.49846324
293,-0.4744923,0.40799263
294,-0.591212,0.4072908
295,-1.1933174,0.5708683
296,-0.7271709,0.3751576
297,-1.0578704,0.49998736
298,-1.230429,0.5543221
299,-0.6316749,0.48128024
300,-1.3603305,0.49710518
301,-1.115762,0.4920595
302,-1.1542872,0.48968047
303,-0.35383,0.28831854
304,0.39574343,0.51117843
305,-0.72540826,0.46657553
306,-0.8206503,0.50691295
307,-1.4043977,0.70256865
308,0.12582594,0.3830981
309,-0.91279846,0.45223457
310,-1.356258,0.5635283
311,-1.3691645,0.61904126
312,-0.34986183,0.70969117
313,-1.3117125,0.5380738
314,-1.3847485,0.55868447
315,-1.2507929,0.49816743
316,-0.2636598,0.33665437
317,-0.89002913,0.54202396
318,-0.85656357,0.46560693
319,-0.9637312,0.5593799
320,-1.0147247,0.74221575
321,-0.81161124,0.46717915
322,-1.1551172,0.60410905
323,-0.41233227,0.36289787
324,-0.2567708,0.27681845
325,-0.43425685,0.33845517
326,-1.0197321,0.4293278
327,-1.2862703,0.5487963
328,-1.7394135,0.52709574
329,0.15906282,0.37873554
330,-0.9522047,0.57970345
331,-0.74973327,0.4895821
332,-1.1030279,0.58309466
333,-0.28880054,0.6757059
334,-1.1247472,0.5737026
335,-1.2589273,0.4870197
336,-1.3959036,0.47428596
337,-0.8279,0.43066454
338,-0.93737763,0.49164164
339,-1.0662819,0.55035573
340,-1.1902455,0.5951723
341,-1.4669778,0.7088581
342,-0.34820098,0.63857454
343,-0.9897176,0.5270794
344,-0.9334227,0.43968734
345,-1.3876605,0.5438816
346,-0.87299544,0.4177473
347,-1.3840042,0.5223848
348,-1.1704876,0.48037744
349,-0.6404273,0.7359007
350,-1.203314,0.4927074
351,-0.54773986,0.4322757
352,-1.0629599,0.52779645
353,-1.0371369,0.46951064
354,-1.2716767,0.46006224
355,-1.0171553,0.46973056
356,-0.37804678,0.3200245
357,-0.27194965,0.3308625
358,-0.5976203,0.46068245
359,-0.50779575,0.6075395
360,0.0069956435,0.2605613
361,-0.89915454,0.47574776
362,-0.6364134,0.5145886
363,-0.7578923,0.5216855
364,-0.80420184,0.43556783
365,-1.0364662,0.32373878
366,-0.59891826,0.49854103
367,-1.0573303,0.44213474
368,-0.4432044,0.44794646
369,-0.8445351,0.47869015
370,-0.6013001,0.40915683
371,-1.3694055,0.67493755
372,-0.7761643,0.4745813
373,-1.3354224,0.51618093
374,-0.9234197,0.4337135
375,-0.7206054,0.36273253
376,-0.87925345,0.47109404
377,-1.0925118,0.4810595
378,-0.55639553,0.6671352
379,-1.3448551,0.5292714
380,-0.28421316,0.6984559
381,-1.027457,0.5366318
382,-0.8843965,0.41215545
383,-1.3687233,0.5638193
384,-0.16647658,0.9108073
385,-1.1367104,0.56147313
386,-0.99827325,0.44936973
387,-0.72821766,0.8427327
388,-0.998481,0.610839
389,-0.8719008,0.5125917
390,0.14485388,0.34739017
391,-1.2506874,0.5855413
392,-0.8551082,0.51822287
393,-0.8002289,0.42296988
394,-1.282609,0.5937876
395,-0.91017205,0.5730436
396,-0.6456342,0.3578094
397,-0.98168814,0.49577406
398,-1.4934276,0.5162593
399,-0.37451744,0.56361586
400,0.12542523,0.37693965
401,-0.2620078,0.25887263
402,-0.6576995,0.42503226
403,-0.14886533,0.31161663
404,-0.9055338,0.63144404
405,-0.6915689,0.4975461
406,-1.1507902,0.4822132
407,-1.0882672,0.51876587
408,-1.4838617,0.5792269
409,-0.2566813,0.82231945
410,-0.81985366,0.40076587
411,-0.4968224,0.48027384
412,-0.5153403,0.42211673
413,-0.9677414,0.5407454
414,-1.5301056,0.46288216
415,-0.1300536,0.46937165
416,-1.0250244,0.5151606
417,-1.0202851,0.53224736
418,-1.1770808,0.43351182
419,-1.0534933,1.4016558
420,-0.360719,0.32567024
421,-1.0754353,0.45487633
422,-1.7081138,0.66098815
423,-0.529046,0.41322103
424,-0.7730148,0.6064051
425,-0.70018375,0.38931876
426,-1.1099733,0.6050435
427,-1.0688262,0.46483883
428,-0.8872201,0.473573
429,-1.0829577,0.56153595
430,-0.7410727,0.51029295
431,-0.46269608,0.42658556
432,-1.413526,0.4602078
433,-0.36762366,0.3233161
434,-0.7250504,0.40882412
435,-0.8306947,0.35749367
436,-1.8385364,0.4329727
437,-1.2187511,0.47724828
438,-0.844412,0.48836827
439,-0.75746906,0.46188736
440,-0.7449789,0.4281395
441,-0.6118942,0.52188855
442,-0.8340496,0.5287628
443,-0.88524806,0.42565382
444,-0.6993038,0.45903015
445,-0.45381358,0.3543062
446,-1.5134016,0.96890813
447,-1.5034196,0.5957092
448,-0.7190399,0.4312058
449,-0.96086544,0.39297396
450,-1.0680085,0.6385347
451,-0.9221474,0.48550096
452,-0.6783311,0.4581442
453,-1.1319895,0.4640472
454,-1.5942047,0.57987964
455,-0.8836999,0.57159305
456,-1.268842,0.5273615
457,-1.1588106,0.52785754
458,-0.9400984,0.49373862
459,-0.705652,0.42694414
460,-1.1621275,0.49806824
461,-0.7759194,0.5223121
462,-0.74610823,0.39548284
463,-0.7595781,0.56728894
464,-1.6210152,0.53760195
465,-1.3472697,0.5432258
466,-1.2773875,0.58854234
467,-1.2932047,0.6578631
468,-1.0425562,0.51122767
469,-0.8899678,0.44595516
470,-0.70495903,0.5693319
471,-1.0350963,0.4926121
472,-0.18908115,0.27399522
473,-0.1640842,0.30910003
474,-1.3083746,0.58898
475,-1.0475373,0.3829424
476,-1.3691005,0.55217415
477,-1.0088421,0.38387007
478,-1.255171,0.5073856
479,-0.46926668,0.35508257
480,-0.5697146,0.39622316
481,-1.4960235,0.60604125
482,-0.74949193,0.5845611
483,-0.8999796,0.39646536
484,-0.45331472,0.335267
485,-0.9513809,0.46296456
486,-0.84902954,0.50906026
487,-0.8027059,0.5749086
488,-1.2302701,0.4695688
489,-0.42194584,0.39620426
490,-0.9235894,0.40037018
491,-1.0408787,0.48680314
492,-1.2140138,0.5378952
493,-0.9072133,0.5336187
494,-0.39448893,0.38053188
495,-0.75855094,0.78056794
496,-0.98695797,0.39946195
497,-1.1242228,0.4700504
498,-1.3420336,0.4771929
499,-0.47365427,0.32639822
500,-0.8398364,0.46649143
501,-1.0211782,0.50011384
502,-1.0140631,0.47532466
503,-1.4122485,0.60513425
504,-1.001204,0.45357525
505,-1.2576058,0.5494706
506,-0.9942162,0.4879512
507,-0.82349277,0.4695835
508,-1.1178144,0.5296135
509,-0.61518985,0.5490681
510,-1.242597,0.45422408
511,-0.9161358,0.6998678
512,-1.0224917,0.39403817
513,-0.5781044,0.47681242
514,-1.1741709,0.46571925
515,-0.6878542,0.47219655
516,-0.8212284,0.5319455
517,-1.6301923,0.59437084
518,-1.4070897,0.57223535
519,-0.72295636,0.3187795
520,-0.17118825,0.4050206
521,-0.40836936,0.39657715
522,-0.9399585,0.47281346
523,-1.0321174,0.42865342
524,-0.14918195,0.44392082
525,-0.8913941,0.46148035
526,-1.5672795,0.5789554
527,-0.09791879,0.44588155
528,-1.2790056,0.5260974
529,-0.7755901,0.5985346
530,-0.28439754,0.38696635
531,-0.41303343,0.88175076
532,-0.26359007,0.59885305
533,-0.7297716,0.4111874
534,-0.39265952,0.4680873
535,-1.2934605,0.55894613
536,-1.0880634,0.5980542
537,-1.2824483,0.50286955
538,-0.77049184,0.66125154
539,-0.5680714,0.41323918
540,-1.3209554,0.5060106
541,-0.65908974,0.35499507
542,-0.8640685,0.5228353
543,-0.9239525,0.429228
544,-0.58840984,0.3592979
545,-1.7115109,0.4957601
546,-1.5476614,0.51279885
547,-1.1019056,0.64381063
548,-0.42646036,0.56018823
549,-1.2997649,0.54780316
550,-1.0395445,0.49715668
551,-0.48709127,0.3788613
552,-0.8530814,0.5790502
553,-0.17202492,0.67735493
554,-0.8258204,0.49241877
555,-1.5536916,0.46944278
556,-0.9408936,0.4591006
557,-1.2944745,0.65651125
558,-0.37447906,0.34232527
559,-1.2689589,0.52346545
560,-0.9138455,0.36086294
561,-0.8072524,0.4791312
562,-1.0714949,0.62075794
563,-0.16603298,0.27014387
564,-1.1111084,0.46611267
565,-1.1106505,0.47866458
566,-1.046287,0.49611235
567,-1.0270978,0.49853596
568,-0.27851054,0.39565098
