neuron,mean,sd
173,-0.1540403962135315,0.07140162587165833
174,-0.2050904631614685,0.08999373018741608
175,-0.09676499664783478,0.057133499532938004
176,-0.10757037252187729,0.0556301586329937
177,-0.1377057284116745,0.06783166527748108
178,-0.19058218598365784,0.08785615116357803
179,-0.17701901495456696,0.07936560362577438
180,-0.18915429711341858,0.08374467492103577
181,-0.15968520939350128,0.07172634452581406
182,-0.1299104392528534,0.06665236502885818
183,-0.1591104418039322,0.06473066657781601
184,-0.12077029049396515,0.057360902428627014
185,-0.1304803341627121,0.06428663432598114
186,-0.11932976543903351,0.05890054628252983
187,-0.1815897673368454,0.08710535615682602
188,-0.14966796338558197,0.0725538358092308
189,-0.15415339171886444,0.06031590700149536
190,-0.0974971354007721,0.05219811946153641
191,-0.1027027815580368,0.06129700317978859
192,-0.16615791618824005,0.06716539710760117
193,-0.10166224092245102,0.05600792169570923
194,-0.152955561876297,0.07016706466674805
195,-0.15670980513095856,0.07211825996637344
196,-0.14573130011558533,0.05536496266722679
197,-0.18804113566875458,0.08535358309745789
198,-0.1901218742132187,0.09020939469337463
199,-0.12291377037763596,0.06368686258792877
200,-0.1998288333415985,0.08212220668792725
201,-0.15923632681369781,0.07398989796638489
202,-0.1155661940574646,0.061571039259433746
203,-0.16408158838748932,0.07348813861608505
204,-0.1148664727807045,0.058518990874290466
205,-0.13612744212150574,0.06669989228248596
206,-0.17328104376792908,0.07115136831998825
207,-0.1634640246629715,0.07483252137899399
208,-0.19715802371501923,0.08734306693077087
209,-0.21606740355491638,0.07842618227005005
210,-0.1268986165523529,0.06092439964413643
211,-0.10765031725168228,0.05979267507791519
212,-0.10606512427330017,0.06042728200554848
213,-0.19745707511901855,0.08260351419448853
214,-0.17976069450378418,0.08194132894277573
215,-0.12051420658826828,0.06275857239961624
216,-0.146465465426445,0.06185850128531456
217,-0.12198186665773392,0.06142638996243477
218,-0.08516176789999008,0.04647437483072281
219,-0.15488667786121368,0.06537572294473648
220,-0.15217825770378113,0.06847451627254486
221,-0.15800395607948303,0.07234228402376175
222,-0.1439291089773178,0.06511659175157547
223,-0.14947465062141418,0.06210402399301529
224,-0.1005200445652008,0.05983390659093857
225,-0.19317685067653656,0.08568720519542694
226,-0.16598553955554962,0.07757654041051865
