neuron_id,activation_count
264,5908.0
265,0.0
266,20933.0
267,0.0
268,4566.0
269,0.0
270,0.0
271,0.0
272,14373.0
273,35072.0
274,4068.0
275,715.0
276,0.0
277,0.0
278,14796.0
279,0.0
280,0.0
281,32620.0
282,0.0
283,288.0
284,0.0
285,740.0
286,4333.0
287,0.0
288,17170.0
289,10873.0
290,0.0
291,0.0
292,0.0
293,333.0
294,165.0
295,483.0
296,0.0
297,23466.0
298,28631.0
299,0.0
300,531.0
301,0.0
302,0.0
303,1329.0
304,0.0
305,0.0
306,53673.0
307,31758.0
308,15509.0
309,107516.0
310,0.0
311,489292.0
312,403.0
313,0.0
314,0.0
315,0.0
316,1135.0
317,11794.0
318,0.0
319,2618.0
320,9377.0
321,4389.0
322,1156.0
323,0.0
324,6978.0
325,257.0
326,10941.0
327,0.0
328,12728.0
329,0.0
330,20563.0
331,0.0
332,5216.0
333,57.0
334,4709.0
335,0.0
336,4260.0
337,4777.0
338,0.0
339,0.0
340,1081.0
341,0.0
342,557.0
343,7128.0
344,0.0
345,0.0
346,9959.0
347,4728.0
348,0.0
349,812.0
350,0.0
351,5891.0
352,48729.0
353,0.0
354,0.0
355,16628.0
356,0.0
357,5941.0
358,0.0
359,3905.0
360,4964.0
361,33572.0
362,0.0
363,0.0
364,7644.0
365,26.0
366,50707.0
367,28952.0
368,16226.0
369,11415.0
370,9727.0
371,4414.0
372,11619.0
373,165.0
374,17432.0
375,20.0
376,10.0
377,0.0
378,12290.0
379,13078.0
380,5091.0
381,581.0
382,0.0
383,20483.0
384,11762.0
385,40334.0
386,44.0
387,0.0
388,0.0
389,0.0
390,93.0
391,0.0
392,102.0
393,7070.0
394,0.0
395,38552.0
396,0.0
397,18.0
398,7918.0
399,0.0
400,17.0
401,32322.0
402,8414.0
403,186.0
404,0.0
405,0.0
406,10511.0
407,0.0
408,20497.0
409,0.0
410,0.0
411,24154.0
412,0.0
413,0.0
414,3123.0
415,24887.0
416,0.0
417,0.0
418,0.0
419,4128.0
420,17599.0
421,11666.0
422,9964.0
423,14302.0
424,0.0
425,0.0
426,0.0
427,11470.0
428,563.0
429,2.0
430,0.0
431,13817.0
432,0.0
433,0.0
434,8691.0
435,0.0
436,0.0
437,109.0
438,0.0
439,13485.0
440,0.0
441,8510.0
442,2921.0
443,0.0
444,6501.0
445,17811.0
446,0.0
447,0.0
448,0.0
449,556.0
450,13850.0
451,379.0
452,21181.0
453,0.0
454,8279.0
455,0.0
456,0.0
457,1199.0
458,0.0
459,1.0
