,cohens_d
0,0.45587974408725274
1,-0.2754038990675837
2,0.6570310825101755
3,0.1368502370756406
4,-0.3364657846391181
5,0.30773723446222323
6,-0.5683304185508392
7,0.16111044158400675
8,-0.27103843584285975
9,0.20473881133424007
10,0.42310752605211027
11,0.5984251479807976
12,-0.04472033337192342
13,0.1719689059081846
14,0.42049675057827623
15,-0.4688304036252846
16,-0.0828773601616784
17,-0.12506443035733103
18,-0.3085190985695567
19,-0.4844543460117314
20,0.09309078974558686
21,-0.3113138441758516
22,-0.4024591505558927
23,0.37455030495616476
24,0.17683197802839035
25,0.4635341368219069
26,-0.11002407109289922
27,0.15049331690970452
28,0.22814315960733117
29,-0.06151789162073235
30,-0.10558742415411944
31,-0.3479657066332855
32,-0.22828209818453044
33,-0.46333019949538645
34,-0.3412354107598534
35,0.15022486334079138
36,0.6600972193996675
37,0.3074081908423144
38,0.15276846146791812
39,0.16574581007073907
40,0.36951051173356875
41,-0.6869721821319261
42,0.4769461495258796
43,-0.5626871426428885
44,0.32132353468587915
45,0.028970706948387322
46,0.24734546711948796
47,-0.5235042835503567
48,0.14078596060993823
49,0.8342875514644803
50,-0.5456939611851197
51,0.2834908945288103
52,0.21618605705121957
53,-0.3699552452794075
54,0.2649657848688832
55,-0.3684826813911412
56,-0.42868622992916666
57,-0.18539898989589862
58,-0.37039085972896757
59,-0.19417116342513724
60,-0.5564084351258387
61,0.22989011643578683
62,0.6202203964130123
63,-0.3084855226250225
64,-0.07455990678639184
65,-0.5371032564515316
66,0.012308024469454277
67,0.22737755732600792
68,0.31943404244396995
69,-0.5423990282123292
70,0.04896974075650302
71,0.5507452009136167
72,-0.30592543241776543
73,0.023200193780765946
74,-0.13042666117446536
75,0.239098042601877
76,-0.2496934628699557
77,0.05089036496912139
78,0.5665951381905914
79,0.3970883146894612
80,0.1249585695684251
81,0.722210903985897
82,-0.45705268455196585
83,-0.016806819532425122
84,0.06318463026323101
85,-0.14185837100178061
86,-0.22751396888016656
87,0.8585165213654116
88,-0.1385588325630422
89,-0.15837350858068885
90,0.7499623255605975
91,-0.31652065911862054
92,0.08700842074343995
93,-0.2842751706775185
94,-0.24224478318515433
95,0.28266695643568157
96,0.6000696708305631
97,-0.0011658975805337519
98,0.11411022974981291
99,0.14146478512716165
100,-0.7409266441956998
101,0.6057511392981442
102,0.08331056159154464
103,-0.05844652092376297
104,0.058839452248093296
105,-0.06385597771980535
106,-0.054377153115249786
107,0.003256252243266031
108,-0.19625997967988915
109,0.024837782054098107
110,0.28331619620469223
111,0.08661386077878247
112,0.7095144956055132
113,-0.18349691861482445
114,0.042915749715513395
115,0.18484394358907588
116,-0.6470142452683321
117,0.5400729596332839
118,-0.39382759260898137
