neuron,mean,sd
185,-0.22597593069076538,0.07492430508136749
186,-0.2655581831932068,0.09396269917488098
187,-0.2192644476890564,0.07584615051746368
188,-0.27537497878074646,0.09600735455751419
189,-0.20637762546539307,0.06853875517845154
190,-0.224314883351326,0.08102377504110336
191,-0.23344549536705017,0.07423129677772522
192,-0.28734534978866577,0.09432592242956161
193,-0.21552114188671112,0.08232799172401428
194,-0.24319730699062347,0.08489280939102173
195,-0.2726198434829712,0.09100201725959778
196,-0.10967720299959183,0.09022572636604309
197,-0.10501089692115784,0.08973220735788345
198,-0.18425005674362183,0.09048481285572052
199,-0.23936806619167328,0.0828472152352333
200,-0.2510881721973419,0.10362304002046585
201,-0.2795465886592865,0.10407662391662598
202,-0.28758499026298523,0.11115185916423798
203,-0.18527016043663025,0.1265307068824768
204,-0.2408929318189621,0.08842597901821136
205,-0.2457069307565689,0.10236737877130508
206,-0.31131941080093384,0.08045077323913574
207,-0.18097297847270966,0.08792940527200699
208,-0.22966963052749634,0.09125129133462906
209,-0.2305411845445633,0.08351503312587738
210,-0.24745367467403412,0.07223834097385406
211,-0.22330205142498016,0.08140314370393753
212,-0.2714240252971649,0.09285879135131836
213,-0.27704545855522156,0.11329671740531921
214,-0.21222569048404694,0.07779315114021301
215,-0.19450868666172028,0.0732303261756897
216,-0.17963869869709015,0.09740236401557922
217,-0.20277027785778046,0.08099744468927383
218,-0.08611667156219482,0.08691008388996124
219,-0.15722447633743286,0.07909885793924332
220,-0.21832528710365295,0.09262232482433319
221,-0.24160590767860413,0.08480217307806015
222,-0.24509038031101227,0.08395617455244064
223,-0.2555611729621887,0.09041605144739151
224,-0.19862991571426392,0.09370790421962738
225,-0.21659918129444122,0.06314440816640854
226,-0.14062367379665375,0.06652438640594482
227,-0.2047271579504013,0.0820104256272316
228,-0.21655379235744476,0.07202564179897308
229,-0.2016199231147766,0.07902080565690994
230,-0.16474774479866028,0.08241359889507294
231,-0.2688673138618469,0.07314375787973404
232,-0.14257507026195526,0.08929430693387985
233,-0.23483197391033173,0.08511001616716385
234,-0.2547534704208374,0.07723277062177658
235,-0.2745348811149597,0.10329458862543106
236,-0.15829896926879883,0.07531723380088806
237,-0.23514358699321747,0.07291452586650848
238,-0.12341484427452087,0.07579342275857925
239,-0.251200795173645,0.08783045411109924
240,-0.23385436832904816,0.07242447882890701
241,-0.15442104637622833,0.09698367863893509
242,-0.25797155499458313,0.08344187587499619
243,-0.15700988471508026,0.07336925715208054
244,-0.1612962782382965,0.07150975614786148
245,-0.24059179425239563,0.08570895344018936
246,-0.17231391370296478,0.07769506424665451
247,-0.13063476979732513,0.09183294326066971
248,-0.24818658828735352,0.10796332359313965
249,-0.21051247417926788,0.09887785464525223
250,-0.3196355998516083,0.08221040666103363
251,-0.20222070813179016,0.08267515152692795
252,-0.21706950664520264,0.07541574537754059
253,-0.2870340943336487,0.10498081147670746
254,-0.21320557594299316,0.08173544704914093
255,-0.20497119426727295,0.07643540948629379
256,-0.24175262451171875,0.09522604942321777
257,-0.20422744750976562,0.09308227151632309
258,-0.17198431491851807,0.07893901318311691
259,-0.29788655042648315,0.10359035432338715
260,-0.39047303795814514,0.07542139291763306
261,-0.09942984580993652,0.10644056648015976
262,-0.17465130984783173,0.06867338716983795
263,-0.16682246327400208,0.07434750348329544
264,-0.21123848855495453,0.08662382513284683
265,-0.24870578944683075,0.07969693094491959
266,-0.22836832702159882,0.08404427021741867
267,-0.2483663558959961,0.09316474199295044
268,-0.19140830636024475,0.07226899266242981
269,-0.15658244490623474,0.07215557992458344
270,-0.24872148036956787,0.10084401071071625
271,-0.2264116257429123,0.08834687620401382
272,-0.16894783079624176,0.08500172197818756
273,-0.29479435086250305,0.11900360882282257
274,-0.1931595802307129,0.07666373997926712
275,-0.22007660567760468,0.07226266711950302
276,-0.2297835499048233,0.08280490338802338
277,-0.20818251371383667,0.07697658240795135
278,-0.22348031401634216,0.07247539609670639
279,-0.2523808777332306,0.09722448885440826
280,-0.11401394754648209,0.1558201014995575
281,-0.2361881136894226,0.1131250411272049
282,-0.18502283096313477,0.07612976431846619
283,-0.20303156971931458,0.09974529594182968
284,-0.20491115748882294,0.06867798417806625
285,-0.09334196895360947,0.09795296937227249
286,-0.2335163950920105,0.08602412045001984
287,-0.21885791420936584,0.08510094881057739
288,-0.21283167600631714,0.08392450213432312
289,-0.2251497060060501,0.09130819886922836
290,-0.22944456338882446,0.07740557938814163
291,-0.22547464072704315,0.06925641000270844
292,-0.22076556086540222,0.07613308727741241
293,-0.17980371415615082,0.0757017731666565
294,-0.20700664818286896,0.07110317051410675
295,-0.21964693069458008,0.08136554807424545
296,-0.19524630904197693,0.08054876327514648
297,-0.19538192451000214,0.06986603140830994
298,-0.22434081137180328,0.09541533887386322
299,0.050768107175827026,0.1251642256975174
300,-0.2539076507091522,0.0857555940747261
301,-0.2485770732164383,0.09189140051603317
302,-0.3124733567237854,0.10203313082456589
303,-0.1179560124874115,0.1128874272108078
304,-0.23248408734798431,0.07704658061265945
305,-0.22935661673545837,0.06287727504968643
306,-0.18199269473552704,0.09335128962993622
307,-0.1946587711572647,0.0970049723982811
308,-0.1994137465953827,0.07220682501792908
309,-0.1705186814069748,0.06993037462234497
310,-0.21585096418857574,0.06606397032737732
311,-0.24214786291122437,0.10735703259706497
312,-0.20290833711624146,0.07940689474344254
313,-0.25359007716178894,0.07486554980278015
314,-0.10507170855998993,0.08290727436542511
315,-0.282658189535141,0.07752320915460587
316,-0.13764788210391998,0.07221754640340805
317,-0.2963528037071228,0.0929580107331276
318,-0.18677547574043274,0.08093445748090744
319,-0.2266661375761032,0.08021828532218933
320,-0.2361603081226349,0.08611894398927689
321,-0.22141891717910767,0.08652812987565994
322,-0.08035453408956528,0.09525372087955475
323,-0.27696114778518677,0.09786365181207657
324,-0.13646875321865082,0.06716576963663101
325,-0.18874827027320862,0.07896853983402252
326,-0.18668371438980103,0.08854653686285019
327,-0.07563289999961853,0.08883600682020187
328,-0.21980178356170654,0.07923691719770432
329,-0.21361461281776428,0.0875111073255539
330,-0.20827510952949524,0.0743379145860672
331,-0.2131355255842209,0.07659601420164108
332,-0.2865137457847595,0.1331518292427063
333,-0.24143138527870178,0.07733704149723053
334,-0.10245471447706223,0.09791035205125809
335,-0.19446909427642822,0.08949024975299835
336,-0.27038609981536865,0.08188242465257645
337,-0.21582847833633423,0.08452484011650085
338,-0.21281708776950836,0.08156616240739822
339,-0.2857953906059265,0.08976531028747559
340,-0.21429745852947235,0.10393271595239639
341,-0.1924896389245987,0.06375165283679962
342,-0.22319871187210083,0.09748329222202301
343,-0.22039425373077393,0.07495496422052383
344,-0.2064114511013031,0.06616192311048508
345,-0.1826784759759903,0.07433230429887772
346,-0.20774562656879425,0.09103840589523315
347,-0.2763502597808838,0.09913431853055954
348,-0.10628955066204071,0.0834214985370636
349,-0.20067273080348969,0.08143771439790726
350,-0.19831211864948273,0.07169339060783386
351,-0.2386757880449295,0.10008295625448227
352,-0.23310740292072296,0.099435955286026
353,-0.2200929969549179,0.07320401072502136
354,-0.2630549669265747,0.08971597999334335
355,-0.2392411231994629,0.09964405745267868
356,-0.21437521278858185,0.1162930577993393
357,-0.20093786716461182,0.0702059417963028
358,-0.2392428070306778,0.07591521739959717
359,0.03398767486214638,0.14214695990085602
360,-0.14313548803329468,0.06666747480630875
361,-0.22714875638484955,0.07111717760562897
362,-0.1928931325674057,0.07753222435712814
363,-0.2403562366962433,0.0748559832572937
364,-0.21495987474918365,0.08329445868730545
365,-0.26888614892959595,0.08019524812698364
366,-0.15155547857284546,0.057172708213329315
367,-0.22078554332256317,0.06675628572702408
368,-0.1893136352300644,0.08744063973426819
369,-0.23118892312049866,0.07450620830059052
370,-0.24394309520721436,0.07029321789741516
371,-0.14928855001926422,0.07009126245975494
372,-0.21411119401454926,0.07885146141052246
373,-0.3105819523334503,0.09309891611337662
374,-0.19321370124816895,0.07584988325834274
375,-0.1165425106883049,0.1000928282737732
376,-0.24949847161769867,0.06485090404748917
377,-0.22103361785411835,0.08215835690498352
378,-0.26725661754608154,0.09132222831249237
379,-0.20942379534244537,0.07070160657167435
380,-0.06615570187568665,0.10041005164384842
381,-0.10809948295354843,0.09806593507528305
382,-0.20003990828990936,0.07696331292390823
383,-0.1631108820438385,0.07388658076524734
384,-0.2332962602376938,0.11393371224403381
385,-0.23515202105045319,0.08984905481338501
386,-0.17141366004943848,0.08068039268255234
387,-0.09997446835041046,0.07843061536550522
388,-0.12985122203826904,0.09065499901771545
389,-0.20590482652187347,0.09085602313280106
390,-0.28374847769737244,0.08529082685709
391,-0.21514974534511566,0.07272949069738388
392,-0.16899028420448303,0.07987117767333984
393,-0.02144516445696354,0.056958891451358795
394,-0.23264139890670776,0.06780748069286346
395,-0.15013982355594635,0.10407443344593048
396,-0.23079051077365875,0.09849084168672562
397,-0.059887491166591644,0.10340980440378189
398,-0.20127418637275696,0.0885896235704422
399,-0.23641008138656616,0.09233309328556061
400,-0.09678535163402557,0.08657323569059372
401,-0.2915579378604889,0.08643411844968796
402,-0.2508792579174042,0.08578680455684662
403,-0.24930977821350098,0.07769789546728134
404,-0.2412303388118744,0.08131181448698044
405,-0.3004184663295746,0.08393818140029907
406,-0.2088710069656372,0.0744660496711731
407,-0.2337503880262375,0.08524096012115479
408,-0.21309971809387207,0.07242537289857864
409,-0.2368873655796051,0.08216854929924011
410,-0.19271542131900787,0.07443603873252869
411,-0.2266535460948944,0.07721124589443207
412,-0.13646599650382996,0.07537899166345596
413,-0.08027322590351105,0.07721299678087234
414,-0.21028518676757812,0.08416058123111725
415,-0.28621146082878113,0.0888536274433136
416,-0.18015049397945404,0.08530314266681671
417,-0.2079319953918457,0.08344931155443192
418,-0.06573068350553513,0.13095948100090027
419,-0.3611457943916321,0.09616102278232574
420,-0.2620348632335663,0.1109776720404625
421,-0.23368528485298157,0.09461209923028946
422,-0.2594761550426483,0.07345720380544662
423,-0.2838655114173889,0.09041287004947662
424,-0.15037420392036438,0.16490764915943146
425,-0.25143611431121826,0.08284157514572144
426,-0.24982008337974548,0.08787646889686584
427,-0.191213920712471,0.07653474807739258
428,-0.2634734809398651,0.09464897215366364
429,-0.15234768390655518,0.0698622465133667
430,-0.26162487268447876,0.08272290974855423
431,-0.23442783951759338,0.08934012800455093
432,-0.13517038524150848,0.09505395591259003
433,-0.2504214644432068,0.0918380543589592
434,-0.21146373450756073,0.08137007057666779
435,-0.1835339218378067,0.075187548995018
436,-0.22230608761310577,0.07970421761274338
437,-0.20850355923175812,0.07847801595926285
438,-0.2377905249595642,0.08801566809415817
439,-0.20519612729549408,0.07644882053136826
440,-0.23715850710868835,0.09297509491443634
441,-0.26068004965782166,0.07411142438650131
442,-0.18998967111110687,0.06930215656757355
443,-0.13781440258026123,0.06770745664834976
444,-0.22889238595962524,0.08550186455249786
445,-0.05547352135181427,0.1017187237739563
446,-0.19010314345359802,0.07947704195976257
447,-0.2160169780254364,0.09486677497625351
448,-0.1621667742729187,0.07766471058130264
449,-0.24045421183109283,0.06856171786785126
450,-0.23429381847381592,0.0720817893743515
451,-0.2804742455482483,0.0766071155667305
452,-0.3331758379936218,0.07991300523281097
453,-0.23300810158252716,0.07475952804088593
454,-0.2945966422557831,0.09322956949472427
455,-0.21127715706825256,0.07924056053161621
456,-0.254353791475296,0.07158798724412918
457,-0.23659785091876984,0.08248012512922287
458,-0.23601704835891724,0.10774406045675278
459,-0.2007722109556198,0.07702872902154922
460,-0.18289443850517273,0.07051738351583481
461,-0.20198602974414825,0.0740172415971756
462,-0.2618539035320282,0.08740276843309402
463,-0.28288397192955017,0.08911140263080597
464,-0.28885379433631897,0.09952135384082794
465,-0.22579194605350494,0.09859655797481537
466,-0.28638219833374023,0.09902142733335495
467,-0.25326499342918396,0.08066407591104507
468,-0.1820460855960846,0.08910717070102692
469,-0.2568560242652893,0.08408280462026596
470,-0.23838718235492706,0.08040311932563782
471,-0.1945817619562149,0.09511741995811462
472,-0.2820911705493927,0.08757615834474564
473,-0.22291193902492523,0.08915594220161438
474,-0.294497549533844,0.07828453928232193
475,-0.07478455454111099,0.08163988590240479
476,-0.23745238780975342,0.0768924430012703
477,-0.19151921570301056,0.07993721216917038
478,-0.1939719319343567,0.07014535367488861
479,-0.19243258237838745,0.0693996250629425
480,-0.23706060647964478,0.08904249221086502
481,-0.3089101016521454,0.08709559589624405
482,-0.1792915016412735,0.07016579806804657
483,-0.2524779736995697,0.07546503096818924
484,-0.21044906973838806,0.056871041655540466
485,-0.08079607784748077,0.08297030627727509
486,-0.19867068529129028,0.07336404174566269
487,-0.09836575388908386,0.08713360875844955
488,-0.14911600947380066,0.07624529302120209
489,-0.14981578290462494,0.07553645968437195
490,-0.1804191917181015,0.09382884949445724
491,-0.29796862602233887,0.08371878415346146
492,-0.22054354846477509,0.10888779163360596
493,-0.19499261677265167,0.07797401398420334
494,-0.21261978149414062,0.06972280889749527
495,-0.20347213745117188,0.11172734946012497
496,-0.2886585295200348,0.08979447931051254
497,-0.18674598634243011,0.07538479566574097
498,-0.3573753237724304,0.11594996601343155
499,-0.24844546616077423,0.0978352501988411
500,-0.22308985888957977,0.0806281566619873
501,-0.22279922664165497,0.09460142999887466
502,-0.2307392954826355,0.09140492230653763
503,-0.19149206578731537,0.07721058279275894
504,-0.2222568392753601,0.07423143833875656
505,-0.3176422715187073,0.08264408260583878
506,-0.19545315206050873,0.09125193953514099
507,-0.2693557143211365,0.10616321861743927
508,-0.2023327350616455,0.07504655420780182
509,-0.21399733424186707,0.0760350152850151
510,-0.25166788697242737,0.09919016063213348
511,-0.21850340068340302,0.08396398276090622
512,-0.23619435727596283,0.09200111776590347
513,-0.2799866199493408,0.08010949194431305
514,-0.26640695333480835,0.11241666972637177
515,-0.289077490568161,0.09009426087141037
516,-0.21649056673049927,0.08253873139619827
517,-0.13240927457809448,0.05654376372694969
518,-0.22765591740608215,0.09044113755226135
519,-0.23661810159683228,0.0927811935544014
520,-0.32634565234184265,0.06830637902021408
521,-0.3043063282966614,0.08566295355558395
522,-0.07148335874080658,0.11176247894763947
523,-0.13480247557163239,0.11838334798812866
524,-0.20397569239139557,0.07316826283931732
525,-0.08385787159204483,0.08182214200496674
526,-0.1852479726076126,0.08298256248235703
527,-0.20528563857078552,0.08797156065702438
528,-0.25532397627830505,0.10406064242124557
529,-0.24044714868068695,0.08689997345209122
530,-0.20847398042678833,0.09351672232151031
531,-0.22804619371891022,0.08701847493648529
532,-0.12452026456594467,0.08281887322664261
533,-0.24963641166687012,0.09309227764606476
534,-0.10899041593074799,0.0918319821357727
535,-0.22485224902629852,0.08226744830608368
536,-0.07288070023059845,0.10651975870132446
537,-0.3394167125225067,0.11575330048799515
538,-0.029961153864860535,0.14668379724025726
539,-0.21644940972328186,0.10626896470785141
540,-0.24086172878742218,0.08589421957731247
541,-0.2381880134344101,0.07387207448482513
542,-0.2545168995857239,0.08866705745458603
543,-0.19962039589881897,0.07801899313926697
544,-0.23222003877162933,0.08322440832853317
545,-0.21839965879917145,0.10800246894359589
546,-0.3009550869464874,0.11477751284837723
547,-0.23592282831668854,0.10233253240585327
548,-0.11409622430801392,0.08509420603513718
549,-0.23707708716392517,0.09270541369915009
550,-0.24608978629112244,0.08413445204496384
551,-0.07168158888816833,0.12029577046632767
552,-0.04415179416537285,0.11488978564739227
553,-0.1653573364019394,0.09215161949396133
554,-0.19375142455101013,0.07518073171377182
555,-0.22286385297775269,0.08355052769184113
556,-0.05748419836163521,0.08705239742994308
557,-0.24406591057777405,0.058718811720609665
558,-0.1725546419620514,0.07401983439922333
559,-0.19815389811992645,0.08612886816263199
560,-0.19367167353630066,0.08616679906845093
561,-0.25303441286087036,0.09840773046016693
562,-0.24757355451583862,0.07105626910924911
563,-0.2588360011577606,0.08407557755708694
564,-0.23606140911579132,0.08000407367944717
565,-0.2433590590953827,0.07794511318206787
566,-0.08329731971025467,0.08307699859142303
567,-0.21138237416744232,0.08754608035087585
568,-0.20521211624145508,0.08883452415466309
569,-0.2368006408214569,0.07851512730121613
570,-0.215384379029274,0.0910797119140625
571,-0.17668922245502472,0.08669973909854889
572,-0.1548163890838623,0.0774477943778038
573,-0.10086854547262192,0.10333023965358734
574,-0.2724655568599701,0.10115435719490051
575,-0.30441418290138245,0.09574541449546814
576,-0.28101885318756104,0.0695512592792511
577,-0.20934253931045532,0.06793750822544098
578,-0.13654044270515442,0.082038015127182
579,-0.19287291169166565,0.086625836789608
580,-0.2008836269378662,0.08437136560678482
581,-0.21664577722549438,0.08135592192411423
582,-0.2420964390039444,0.09821616858243942
583,-0.21383772790431976,0.08469510078430176
584,-0.21562647819519043,0.0676126554608345
585,-0.2565435469150543,0.07884715497493744
586,-0.20738485455513,0.08911393582820892
587,-0.2817718982696533,0.11325591057538986
588,-0.25959059596061707,0.07441194355487823
589,-0.16534529626369476,0.08479847759008408
590,-0.22993554174900055,0.06819693744182587
591,-0.22291719913482666,0.10226213186979294
592,-0.24053765833377838,0.06601695716381073
593,-0.23438794910907745,0.0868062824010849
594,-0.20834258198738098,0.08779315650463104
595,-0.234477698802948,0.07795801758766174
596,-0.1896163821220398,0.06712490320205688
597,-0.09256498515605927,0.09830593317747116
598,-0.2591213583946228,0.08831415325403214
599,-0.17946377396583557,0.07418231666088104
600,-0.12187381833791733,0.10560230910778046
601,-0.10655022412538528,0.09223370999097824
602,-0.1871638149023056,0.06740579009056091
603,-0.09527261555194855,0.09639180451631546
604,-0.1529102474451065,0.09496176987886429
605,-0.302886426448822,0.08286751806735992
606,-0.25233474373817444,0.09525679051876068
607,-0.2717228829860687,0.09237553179264069
608,-0.19072560966014862,0.07823409885168076
609,-0.15196067094802856,0.0802031010389328
610,-0.2901706099510193,0.09543726593255997
611,-0.2643643319606781,0.10233312100172043
612,-0.20403340458869934,0.0878119245171547
613,-0.20984205603599548,0.08414188772439957
614,-0.20412218570709229,0.07350055873394012
615,-0.1663985252380371,0.0671820268034935
616,-0.25295373797416687,0.08123798668384552
617,-0.18987013399600983,0.07875657081604004
618,-0.23798666894435883,0.07889505475759506
619,-0.27321916818618774,0.12813375890254974
620,-0.19577136635780334,0.0637194961309433
621,-0.2947445213794708,0.08813575655221939
622,-0.19666486978530884,0.07648009806871414
623,-0.12376800924539566,0.09824763238430023
624,-0.058372270315885544,0.1268240213394165
625,-0.2041655033826828,0.08142473548650742
626,-0.2239009439945221,0.07611562311649323
627,-0.22514766454696655,0.07843802124261856
628,-0.3090958595275879,0.08688051998615265
629,-0.2961977422237396,0.09339606761932373
630,-0.17786595225334167,0.09991470724344254
631,-0.10234781354665756,0.08821696043014526
632,-0.27146100997924805,0.09078349173069
633,-0.25452080368995667,0.08728809654712677
634,-0.2782820761203766,0.0805637389421463
635,-0.15048591792583466,0.07863051444292068
636,-0.22028081119060516,0.07823041081428528
637,-0.3111132085323334,0.09745374321937561
638,-0.24180789291858673,0.08422387391328812
639,-0.2039385885000229,0.07707946747541428
640,-0.22302387654781342,0.0758747011423111
641,-0.2237349897623062,0.09048914909362793
642,-0.24064446985721588,0.07465585321187973
643,-0.1748311072587967,0.07263519614934921
644,-0.02489958517253399,0.07365301996469498
645,-0.216926708817482,0.08878697454929352
646,-0.20553891360759735,0.07827115058898926
647,-0.19572235643863678,0.07983918488025665
648,-0.13774394989013672,0.09149567037820816
649,-0.2210787534713745,0.07197504490613937
650,-0.1879049390554428,0.07217516005039215
651,-0.23124873638153076,0.08853315562009811
652,-0.23886698484420776,0.07849143445491791
653,-0.2013990432024002,0.07825249433517456
654,-0.213924840092659,0.08526255190372467
655,-0.2304697483778,0.09903968870639801
656,-0.23703840374946594,0.07775984704494476
657,-0.24696339666843414,0.1049850806593895
658,-0.2214653491973877,0.08040548115968704
659,-0.2379675805568695,0.08931773155927658
660,-0.17388753592967987,0.0843890905380249
661,-0.21725095808506012,0.09094467014074326
662,-0.25291234254837036,0.08974184840917587
663,-0.22526885569095612,0.09972833842039108
664,-0.2644239068031311,0.07706118375062943
665,-0.2660064101219177,0.09701082110404968
